scenario,seed,policy,t_s,kv_perc,running,waiting,router_ready,tool,prefill,decode,completed_programs,completed_requests,prefill_tps,decode_tps,prefix_hit_cum,preemptions
coder80_calibration_r1,20260827,fcfs,63.94842256479131,84.70925373134328,68.0,0.0,3.0,4.0,0.0,68.0,5.0,286.0,11558.1391744007,681.51793606267,72.77416426903321,0.0
coder80_calibration_r1,20260827,fcfs,64.44842256479131,83.00417910447761,67.0,0.0,3.0,5.0,0.0,67.0,5.0,287.0,0.0,798.2616519616599,72.77416426903321,0.0
coder80_calibration_r1,20260827,fcfs,64.61690033609257,83.03044776119403,67.0,0.0,5.0,3.0,0.0,67.0,5.0,287.0,0.0,802.2015176979177,72.77416426903321,0.0
coder80_calibration_r1,20260827,fcfs,65.11690033609257,81.27761194029851,65.0,0.0,5.0,5.0,0.0,65.0,5.0,289.0,0.0,786.230271991808,72.77416426903321,0.0
coder80_calibration_r1,20260827,fcfs,65.75249223429446,81.34447761194029,65.0,0.0,6.0,4.0,0.0,65.0,5.0,289.0,0.0,798.9042732193537,72.77416426903321,0.0
coder80_calibration_r1,20260827,fcfs,66.0,80.83820895522388,64.0,0.0,6.0,5.0,0.0,64.0,5.0,290.0,0.0,798.7991354386166,72.77416426903321,0.0
coder80_calibration_r1,20260827,fcfs,66.90681536809821,85.53313432835822,67.0,0.0,3.0,5.0,0.0,67.0,5.0,293.0,12246.153286186182,676.659914914772,73.16640805141881,0.0
coder80_calibration_r1,20260827,fcfs,67.0571308671609,82.57432835820896,66.0,0.0,4.0,5.0,0.0,66.0,5.0,294.0,0.0,793.4285083572543,73.16640805141881,0.0
coder80_calibration_r1,20260827,fcfs,67.70142171385352,80.64716417910448,64.0,0.0,7.0,4.0,0.0,64.0,5.0,296.0,0.0,797.5950510727445,73.16640805141881,0.0
coder80_calibration_r1,20260827,fcfs,68.45492692358418,78.35462686567165,61.0,0.0,8.0,6.0,0.0,61.0,5.0,299.0,0.0,783.8211285328686,73.16640805141881,0.0
coder80_calibration_r1,20260827,fcfs,68.5886747383619,76.69492537313432,60.0,0.0,9.0,6.0,0.0,60.0,5.0,300.0,0.0,781.2198038898222,73.16640805141881,0.0
coder80_calibration_r1,20260827,fcfs,69.0,71.76835820895522,57.0,0.0,12.0,6.0,0.0,57.0,5.0,303.0,0.0,783.0360433502294,73.16640805141881,0.0
coder80_calibration_r1,20260827,fcfs,69.528780459585,87.02328358208955,67.0,0.0,2.0,5.0,6.0,61.0,6.0,305.0,27223.223601385846,670.9748391405973,73.55327053499354,0.0
coder80_calibration_r1,20260827,fcfs,70.27778664564269,89.35880597014925,67.0,0.0,3.0,4.0,0.0,67.0,6.0,305.0,20193.27956726519,678.4978573183671,73.55327053499354,0.0
coder80_calibration_r1,20260827,fcfs,70.77778664564269,85.68597014925373,65.0,0.0,3.0,6.0,0.0,65.0,6.0,307.0,0.0,782.3771378571837,73.55327053499354,0.0
coder80_calibration_r1,20260827,fcfs,71.32391300494602,84.08835820895523,63.0,0.0,6.0,5.0,0.0,63.0,6.0,309.0,0.0,784.3221052944974,73.55327053499354,0.0
coder80_calibration_r1,20260827,fcfs,71.7965855805645,80.20776119402986,61.0,0.0,7.0,6.0,0.0,61.0,6.0,311.0,0.0,780.5816563509538,73.55327053499354,0.0
coder80_calibration_r1,20260827,fcfs,72.0,78.28059701492538,58.0,0.0,7.0,9.0,0.0,58.0,6.0,314.0,0.0,779.161218555146,73.55327053499354,0.0
coder80_calibration_r1,20260827,fcfs,72.50334998416302,88.82865671641791,64.0,0.0,5.0,5.0,1.0,63.0,6.0,315.0,13153.139422659593,674.9122894219912,74.06418585122427,0.0
coder80_calibration_r1,20260827,fcfs,73.00334998416302,89.01970149253731,64.0,0.0,5.0,5.0,0.0,64.0,6.0,315.0,1906.734959820751,676.5905987024307,74.06418585122427,0.0
coder80_calibration_r1,20260827,fcfs,73.50334998416302,89.08417910447761,64.0,0.0,5.0,5.0,0.0,64.0,6.0,315.0,0.0,795.9818617505953,74.06418585122427,0.0
coder80_calibration_r1,20260827,fcfs,74.00424908713907,87.2979104477612,63.0,0.0,8.0,3.0,0.0,63.0,6.0,316.0,0.0,793.4848247466596,74.06418585122427,0.0
coder80_calibration_r1,20260827,fcfs,74.61618156324236,84.04776119402985,61.0,0.0,9.0,4.0,0.0,61.0,6.0,318.0,0.0,782.4655984661257,74.06418585122427,0.0
coder80_calibration_r1,20260827,fcfs,75.0,79.4244776119403,59.0,0.0,11.0,4.0,0.0,59.0,6.0,320.0,0.0,784.825238772228,74.06418585122427,0.0
coder80_calibration_r1,20260827,fcfs,75.68550982078919,85.25850746268657,66.0,0.0,2.0,6.0,4.0,62.0,6.0,324.0,21316.951450112418,662.2241874798033,73.89802654124021,0.0
coder80_calibration_r1,20260827,fcfs,76.1473347401472,86.12537313432836,65.0,0.0,7.0,2.0,2.0,63.0,6.0,325.0,17586.34582996218,674.3001112089846,73.89802654124021,0.0
coder80_calibration_r1,20260827,fcfs,76.8088663658178,87.46029850746268,65.0,0.0,8.0,1.0,0.0,65.0,6.0,325.0,12879.516800575702,677.6647083349139,73.89802654124021,0.0
coder80_calibration_r1,20260827,fcfs,77.3088663658178,86.3976119402985,63.0,0.0,8.0,1.0,0.0,63.0,8.0,327.0,0.0,791.1573473854369,73.89802654124021,0.0
coder80_calibration_r1,20260827,fcfs,77.8088663658178,86.44298507462686,63.0,0.0,8.0,1.0,0.0,63.0,8.0,327.0,0.0,794.455300198766,73.89802654124021,0.0
coder80_calibration_r1,20260827,fcfs,78.0,83.09253731343284,61.0,0.0,8.0,3.0,0.0,61.0,8.0,329.0,0.0,787.5512988338139,73.89802654124021,0.0
coder80_calibration_r1,20260827,fcfs,78.5,96.66388059701492,69.0,0.0,0.0,3.0,3.0,66.0,8.0,329.0,15152.388467643876,679.1027972700249,74.12891178015254,0.0
coder80_calibration_r1,20260827,fcfs,79.0,96.64477611940299,68.0,0.0,0.0,4.0,1.0,67.0,8.0,330.0,14887.591781336116,673.7633605327428,74.12891178015254,0.0
coder80_calibration_r1,20260827,fcfs,79.82232616336964,94.31402985074627,66.0,0.0,2.0,4.0,0.0,66.0,8.0,332.0,6732.1339416285045,676.9866388590594,74.12891178015254,0.0
coder80_calibration_r1,20260827,fcfs,80.39043966767572,92.07880597014925,65.0,0.0,3.0,4.0,0.0,65.0,8.0,333.0,0.0,795.1169968815302,74.12891178015254,0.0
coder80_calibration_r1,20260827,fcfs,80.60218525293745,89.95820895522388,64.0,0.0,4.0,4.0,0.0,64.0,8.0,334.0,0.0,793.9008005153197,74.12891178015254,0.0
coder80_calibration_r1,20260827,fcfs,81.0,86.6531343283582,62.0,0.0,4.0,6.0,0.0,62.0,8.0,336.0,0.0,779.0120687039896,74.12891178015254,0.0
coder80_calibration_r1,20260827,fcfs,81.75194948351928,86.09432835820895,64.0,0.0,2.0,6.0,1.0,63.0,8.0,338.0,8342.677415218102,669.7394609041538,73.98542807913802,0.0
coder80_calibration_r1,20260827,fcfs,82.04302318155153,86.46208955223881,64.0,0.0,6.0,2.0,1.0,63.0,8.0,338.0,7782.113006259561,675.4229925108818,73.98542807913802,0.0
coder80_calibration_r1,20260827,fcfs,82.77934720277524,87.01373134328358,63.0,0.0,7.0,2.0,1.0,62.0,8.0,339.0,7942.808441925436,671.8008644915509,73.98542807913802,0.0
coder80_calibration_r1,20260827,fcfs,83.13836643192717,84.63761194029851,61.0,0.0,9.0,2.0,0.0,61.0,8.0,341.0,4225.620357542977,709.9356745895315,73.98542807913802,0.0
coder80_calibration_r1,20260827,fcfs,83.63836643192717,81.89373134328358,58.0,0.0,9.0,5.0,0.0,58.0,8.0,344.0,0.0,775.5457629330631,73.98542807913802,0.0
coder80_calibration_r1,20260827,fcfs,84.0,75.59880597014926,55.0,0.0,12.0,5.0,0.0,55.0,8.0,347.0,0.0,777.9820533807779,73.98542807913802,0.0
coder80_calibration_r1,20260827,fcfs,84.74348827113876,94.58626865671641,65.0,0.0,5.0,2.0,7.0,58.0,8.0,348.0,29982.234592313467,664.8210260605634,73.72021157740149,0.0
coder80_calibration_r1,20260827,fcfs,85.24348827113876,95.53432835820895,64.0,0.0,5.0,3.0,3.0,61.0,8.0,349.0,27900.70658320142,671.3727373457368,73.72021157740149,0.0
coder80_calibration_r1,20260827,fcfs,85.62889891524544,92.43701492537313,62.0,0.0,7.0,3.0,2.0,60.0,8.0,351.0,15375.587101608073,662.8472319345733,73.72021157740149,0.0
coder80_calibration_r1,20260827,fcfs,86.12889891524544,90.8823880597015,60.0,0.0,7.0,5.0,1.0,59.0,8.0,353.0,12784.355145478155,659.450354241606,73.72021157740149,0.0
coder80_calibration_r1,20260827,fcfs,86.56322589599992,90.9755223880597,60.0,0.0,9.0,3.0,0.0,60.0,8.0,353.0,658.7535614246709,711.4328299165511,73.72021157740149,0.0
coder80_calibration_r1,20260827,fcfs,87.0,88.67820895522388,58.0,0.0,12.0,2.0,0.0,58.0,8.0,355.0,0.0,783.5236008221384,73.72021157740149,0.0
coder80_calibration_r1,20260827,fcfs,87.58139573338325,91.56776119402986,63.0,0.0,9.0,0.0,5.0,58.0,8.0,355.0,25421.763228545766,666.2194983621306,72.28740802972355,0.0
coder80_calibration_r1,20260827,fcfs,88.08139573338325,89.45910447761194,61.0,0.0,9.0,2.0,5.0,56.0,8.0,357.0,25844.59216064308,659.8206738836598,72.28740802972355,0.0
coder80_calibration_r1,20260827,fcfs,88.58139573338325,90.87283582089552,60.0,0.0,9.0,3.0,4.0,56.0,8.0,358.0,25881.19209061796,658.3025183602003,72.28740802972355,0.0
coder80_calibration_r1,20260827,fcfs,89.08139573338325,88.0931343283582,57.0,0.0,9.0,6.0,3.0,54.0,8.0,361.0,20443.07693853625,642.6706551132374,72.28740802972355,0.0
coder80_calibration_r1,20260827,fcfs,89.57436865508195,89.29432835820896,57.0,0.0,12.0,3.0,1.0,56.0,8.0,361.0,15681.547603832374,661.1940414000173,72.28740802972355,0.0
coder80_calibration_r1,20260827,fcfs,90.0,87.86626865671641,56.0,0.0,14.0,2.0,0.0,56.0,8.0,362.0,6061.316725684,661.4715634627419,72.28740802972355,0.0
coder80_calibration_r1,20260827,fcfs,90.99385535747665,89.68358208955223,60.0,0.0,10.0,2.0,6.0,54.0,8.0,364.0,28226.913862781123,656.5181045160026,70.55308275503702,0.0
coder80_calibration_r1,20260827,fcfs,91.07029572915982,88.7379104477612,59.0,0.0,11.0,2.0,6.0,53.0,8.0,365.0,28925.543727032426,655.5970101176464,70.55308275503702,0.0
coder80_calibration_r1,20260827,fcfs,91.88960375910108,88.50865671641792,57.0,0.0,12.0,3.0,3.0,54.0,8.0,367.0,24800.6719661131,654.5555206565657,70.55308275503702,0.0
coder80_calibration_r1,20260827,fcfs,92.00031554004532,88.82388059701492,57.0,0.0,14.0,1.0,3.0,54.0,8.0,367.0,18769.434664538916,658.7808228012553,70.55308275503702,0.0
coder80_calibration_r1,20260827,fcfs,92.82691638850832,85.76477611940298,54.0,0.0,15.0,2.0,2.0,52.0,9.0,370.0,16110.971802859063,648.8673708929559,70.55308275503702,0.0
coder80_calibration_r1,20260827,fcfs,93.0,86.14686567164179,54.0,0.0,15.0,2.0,2.0,52.0,9.0,370.0,14267.598695163068,654.8514209741385,70.55308275503702,0.0
coder80_calibration_r1,20260827,fcfs,93.7678291248008,88.28417910447762,61.0,0.0,9.0,1.0,9.0,52.0,9.0,371.0,36629.810115975735,653.8279319601585,68.7480625208458,0.0
coder80_calibration_r1,20260827,fcfs,94.42638576024041,83.39343283582089,57.0,0.0,10.0,4.0,7.0,50.0,9.0,375.0,31792.953314056736,642.7728754755798,68.7480625208458,0.0
coder80_calibration_r1,20260827,fcfs,94.60839822033934,84.27462686567164,57.0,0.0,11.0,3.0,7.0,50.0,9.0,375.0,31844.31648290954,650.7204710570236,68.7480625208458,0.0
coder80_calibration_r1,20260827,fcfs,95.12963127007644,85.02208955223881,56.0,0.0,13.0,2.0,5.0,51.0,9.0,376.0,30880.614560256254,644.7031235654641,68.7480625208458,0.0
coder80_calibration_r1,20260827,fcfs,95.74450437469575,83.7086567164179,54.0,0.0,14.0,3.0,3.0,51.0,9.0,378.0,23458.91170177723,647.3783811478778,68.7480625208458,0.0
coder80_calibration_r1,20260827,fcfs,96.0,81.57850746268657,53.0,0.0,16.0,2.0,1.0,52.0,9.0,379.0,9870.417170505258,653.8635691447606,68.7480625208458,0.0
coder80_calibration_r1,20260827,fcfs,96.64256402823378,87.3289552238806,62.0,0.0,7.0,2.0,10.0,52.0,9.0,380.0,37241.22021474825,647.9693613735571,66.81209053808126,0.0
coder80_calibration_r1,20260827,fcfs,97.27615656143449,88.12179104477612,60.0,0.0,8.0,3.0,9.0,51.0,9.0,382.0,34893.579121587965,644.889855718556,66.81209053808126,0.0
coder80_calibration_r1,20260827,fcfs,97.7678562205849,90.4979104477612,60.0,0.0,9.0,2.0,7.0,53.0,9.0,382.0,31524.238021365443,656.7405512469207,66.81209053808126,0.0
coder80_calibration_r1,20260827,fcfs,98.2678562205849,92.92179104477611,60.0,0.0,9.0,2.0,7.0,53.0,9.0,382.0,31781.127309161704,656.7338342775765,66.81209053808126,0.0
coder80_calibration_r1,20260827,fcfs,98.7678562205849,94.99462686567165,60.0,0.0,9.0,2.0,5.0,55.0,9.0,382.0,27223.394054704346,660.5707559772418,66.81209053808126,0.0
coder80_calibration_r1,20260827,fcfs,99.0,95.88059701492537,60.0,0.0,11.0,0.0,4.0,56.0,9.0,382.0,24543.263912422237,662.3625755256701,66.81209053808126,0.0
coder80_calibration_r1,20260827,fcfs,99.5,97.15582089552238,62.0,0.0,9.0,0.0,3.0,59.0,9.0,382.0,16505.60585718928,667.3844044173602,66.4615431231775,0.0
coder80_calibration_r1,20260827,fcfs,100.0,98.62447761194029,62.0,0.0,9.0,0.0,3.0,59.0,9.0,382.0,19145.294573058374,667.3780694175512,66.4615431231775,0.0
coder80_calibration_r1,20260827,fcfs,100.5,94.90865671641791,59.0,0.0,9.0,3.0,1.0,58.0,9.0,385.0,10977.419560150243,660.1761658558971,66.4615431231775,0.0
coder80_calibration_r1,20260827,fcfs,101.46350247490173,91.46268656716418,56.0,0.0,12.0,3.0,0.0,56.0,9.0,388.0,1605.1364785594783,729.470861070447,66.4615431231775,0.0
coder80_calibration_r1,20260827,fcfs,101.54197635236184,91.47223880597015,56.0,0.0,13.0,2.0,0.0,56.0,9.0,388.0,0.0,778.7799191376079,66.4615431231775,0.0
coder80_calibration_r1,20260827,fcfs,102.0,89.90567164179105,55.0,0.0,14.0,2.0,0.0,55.0,9.0,389.0,0.0,775.3400880480821,66.4615431231775,0.0
coder80_calibration_r1,20260827,fcfs,102.5,80.82149253731343,54.0,0.0,11.0,6.0,3.0,51.0,9.0,393.0,16972.982663119677,634.6167781297117,65.17611003727436,0.0
coder80_calibration_r1,20260827,fcfs,103.11536821490165,79.11402985074626,53.0,0.0,16.0,2.0,3.0,50.0,9.0,394.0,17415.609081881797,645.5414024318943,65.17611003727436,0.0
coder80_calibration_r1,20260827,fcfs,103.77437799265962,79.68,52.0,0.0,18.0,1.0,3.0,49.0,9.0,395.0,17848.43941595269,648.7088633155115,65.17611003727436,0.0
coder80_calibration_r1,20260827,fcfs,104.27437799265962,81.0889552238806,52.0,0.0,18.0,1.0,3.0,49.0,9.0,395.0,18261.840851820074,648.6787414187274,65.17611003727436,0.0
coder80_calibration_r1,20260827,fcfs,104.77437799265962,78.67701492537313,50.0,0.0,18.0,3.0,3.0,47.0,9.0,397.0,18680.11278084945,633.5233506760269,65.17611003727436,0.0
coder80_calibration_r1,20260827,fcfs,105.0,76.47522388059701,49.0,0.0,19.0,3.0,3.0,46.0,9.0,398.0,19180.183926657715,643.6741823567519,65.17611003727436,0.0
coder80_calibration_r1,20260827,fcfs,105.56315193960278,80.26746268656717,61.0,0.0,9.0,1.0,14.0,47.0,9.0,398.0,42302.17331221361,642.2369623216323,62.87785107149218,0.0
coder80_calibration_r1,20260827,fcfs,106.06315193960278,83.28119402985075,61.0,0.0,9.0,1.0,13.0,48.0,9.0,398.0,39910.82423595013,646.2613492500968,62.87785107149218,0.0
coder80_calibration_r1,20260827,fcfs,106.67510073672234,86.56955223880597,60.0,0.0,10.0,1.0,13.0,47.0,9.0,399.0,41013.62688070377,645.1783540492794,62.87785107149218,0.0
coder80_calibration_r1,20260827,fcfs,107.41791686142761,87.89253731343284,58.0,0.0,11.0,2.0,10.0,48.0,9.0,401.0,39904.09350647791,640.1895019936832,62.87785107149218,0.0
coder80_calibration_r1,20260827,fcfs,107.5906706641738,88.27462686567164,57.0,0.0,12.0,2.0,9.0,48.0,9.0,402.0,36530.213510764894,635.44759974346,62.87785107149218,0.0
coder80_calibration_r1,20260827,fcfs,108.0,88.20059701492538,56.0,0.0,13.0,2.0,6.0,50.0,9.0,403.0,28942.62549924147,648.7344054709388,62.87785107149218,0.0
coder80_calibration_r1,20260827,fcfs,108.85397027461109,88.53253731343284,57.0,0.0,12.0,2.0,5.0,52.0,9.0,405.0,29784.198366862925,654.9663700634086,62.03111411891273,0.0
coder80_calibration_r1,20260827,fcfs,109.39003101011149,88.02865671641791,55.0,0.0,14.0,2.0,4.0,51.0,9.0,407.0,25914.54559808061,647.5138868499228,62.03111411891273,0.0
coder80_calibration_r1,20260827,fcfs,109.67040505246317,88.94805970149254,55.0,0.0,15.0,1.0,3.0,52.0,9.0,407.0,21337.077934061534,654.2635572628183,62.03111411891273,0.0
coder80_calibration_r1,20260827,fcfs,110.34279258024611,83.22388059701493,51.0,0.0,17.0,3.0,2.0,49.0,9.0,411.0,17147.115720478003,642.9357529315603,62.03111411891273,0.0
coder80_calibration_r1,20260827,fcfs,110.54363330431896,83.64895522388059,51.0,0.0,18.0,2.0,1.0,50.0,9.0,411.0,13367.659072607528,650.1476341892953,62.03111411891273,0.0
coder80_calibration_r1,20260827,fcfs,111.0,81.28477611940299,50.0,0.0,18.0,3.0,1.0,49.0,9.0,412.0,7648.334361956347,639.9701150837951,62.03111411891273,0.0
coder80_calibration_r1,20260827,fcfs,111.5,79.36716417910448,54.0,0.0,12.0,5.0,7.0,47.0,9.0,414.0,29572.243673116434,632.7185940138006,60.31215468050141,0.0
coder80_calibration_r1,20260827,fcfs,112.0777494264854,78.55283582089552,52.0,0.0,17.0,2.0,7.0,45.0,9.0,416.0,30217.18196666797,639.3099806073523,60.31215468050141,0.0
coder80_calibration_r1,20260827,fcfs,112.5777494264854,79.10686567164178,50.0,0.0,17.0,4.0,7.0,43.0,9.0,418.0,30579.06658035796,618.1461908243946,60.31215468050141,0.0
coder80_calibration_r1,20260827,fcfs,113.2662320987208,79.49134328358208,49.0,0.0,18.0,4.0,5.0,44.0,9.0,419.0,28001.346414603253,630.0457242644111,60.31215468050141,0.0
coder80_calibration_r1,20260827,fcfs,113.71392372991498,81.28238805970149,49.0,0.0,20.0,2.0,5.0,44.0,9.0,419.0,26011.004370867195,635.6681242288644,60.31215468050141,0.0
coder80_calibration_r1,20260827,fcfs,114.0,82.3044776119403,49.0,0.0,20.0,2.0,4.0,45.0,9.0,419.0,23334.214449245075,638.2411831185964,60.31215468050141,0.0
coder80_calibration_r1,20260827,fcfs,114.5,78.93970149253731,54.0,0.0,13.0,4.0,11.0,43.0,9.0,421.0,37846.50512044458,622.5334124540968,59.05473980926892,0.0
coder80_calibration_r1,20260827,fcfs,115.12851740761826,79.7755223880597,53.0,0.0,14.0,4.0,8.0,45.0,9.0,422.0,35265.08792525535,630.0368497526375,59.05473980926892,0.0
coder80_calibration_r1,20260827,fcfs,115.62851740761826,80.33671641791045,52.0,0.0,14.0,5.0,6.0,46.0,9.0,423.0,31466.45099483058,630.9632787382288,59.05473980926892,0.0
coder80_calibration_r1,20260827,fcfs,116.42225314155976,80.88358208955223,51.0,0.0,15.0,5.0,5.0,46.0,9.0,424.0,28189.59305349066,637.3568664737205,59.05473980926892,0.0
coder80_calibration_r1,20260827,fcfs,116.73574109533344,81.52597014925374,50.0,0.0,16.0,5.0,5.0,45.0,9.0,425.0,26694.60983847594,629.6731938387803,59.05473980926892,0.0
coder80_calibration_r1,20260827,fcfs,117.0,82.43582089552238,50.0,0.0,17.0,4.0,3.0,47.0,9.0,425.0,22417.80979964433,641.8805118313934,59.05473980926892,0.0
coder80_calibration_r1,20260827,fcfs,117.68439302260391,85.98925373134328,57.0,0.0,11.0,3.0,9.0,48.0,9.0,425.0,33973.93537469711,645.0798126039347,57.635408617320486,0.0
coder80_calibration_r1,20260827,fcfs,118.18439302260391,81.63582089552239,54.0,0.0,11.0,6.0,8.0,46.0,9.0,428.0,33488.34448055504,630.224698263366,57.635408617320486,0.0
coder80_calibration_r1,20260827,fcfs,118.58514853175055,83.57970149253731,54.0,0.0,13.0,4.0,7.0,47.0,9.0,428.0,31678.791162860336,642.5191972385209,57.635408617320486,0.0
coder80_calibration_r1,20260827,fcfs,119.13969089660827,77.22268656716417,50.0,0.0,17.0,3.0,5.0,45.0,10.0,432.0,26980.053920054033,633.6094671361141,57.635408617320486,0.0
coder80_calibration_r1,20260827,fcfs,119.74966705323803,77.80298507462686,49.0,0.0,18.0,3.0,5.0,44.0,10.0,433.0,26326.59027201446,627.9718387442986,57.635408617320486,0.0
coder80_calibration_r1,20260827,fcfs,120.0,75.63462686567163,47.0,0.0,19.0,4.0,4.0,43.0,10.0,435.0,23979.38142317405,626.8112360878299,57.635408617320486,0.0
coder80_calibration_r1,20260827,fcfs,120.98909370180934,78.47402985074626,54.0,0.0,13.0,3.0,11.0,43.0,10.0,437.0,37280.732182122905,627.7685971128144,55.607346062829556,0.0
coder80_calibration_r1,20260827,fcfs,121.14453357905343,79.36,54.0,0.0,14.0,2.0,11.0,43.0,10.0,437.0,37416.73471494016,633.1793064900046,55.607346062829556,0.0
coder80_calibration_r1,20260827,fcfs,121.64453357905343,79.18328358208956,53.0,0.0,14.0,3.0,10.0,43.0,10.0,438.0,35673.812380208634,628.2660316766996,55.607346062829556,0.0
coder80_calibration_r1,20260827,fcfs,122.2095209827729,75.11880597014925,49.0,0.0,15.0,6.0,10.0,39.0,10.0,442.0,36412.807688666864,607.2456456136171,55.607346062829556,0.0
coder80_calibration_r1,20260827,fcfs,122.72793626515572,77.61432835820895,49.0,0.0,18.0,3.0,7.0,42.0,10.0,442.0,31503.1040731727,628.1763229213128,55.607346062829556,0.0
coder80_calibration_r1,20260827,fcfs,123.0,77.68358208955223,48.0,0.0,18.0,4.0,7.0,41.0,10.0,443.0,31156.214403245707,629.9547900203753,55.607346062829556,0.0
coder80_calibration_r1,20260827,fcfs,123.57136804719094,76.99104477611941,53.0,0.0,14.0,3.0,13.0,40.0,10.0,444.0,39835.72196960836,616.038640547108,54.34074704228467,0.0
coder80_calibration_r1,20260827,fcfs,124.07136804719094,75.06626865671642,51.0,0.0,14.0,5.0,12.0,39.0,10.0,446.0,39612.25899467943,626.2181839478726,54.34074704228467,0.0
coder80_calibration_r1,20260827,fcfs,124.55613337302408,73.7934328358209,49.0,0.0,17.0,4.0,9.0,40.0,10.0,448.0,34666.56050450026,608.6527340230634,54.34074704228467,0.0
coder80_calibration_r1,20260827,fcfs,125.42748297352237,78.19223880597015,49.0,0.0,20.0,1.0,8.0,41.0,10.0,448.0,33186.62196978481,626.577966167468,54.34074704228467,0.0
coder80_calibration_r1,20260827,fcfs,125.92748297352237,77.13432835820896,47.0,0.0,20.0,3.0,5.0,42.0,10.0,450.0,28113.75520828506,635.3596848630114,54.34074704228467,0.0
coder80_calibration_r1,20260827,fcfs,126.0,77.42805970149254,47.0,0.0,20.0,3.0,5.0,42.0,10.0,450.0,25946.344488413393,630.5464700401284,54.34074704228467,0.0
coder80_calibration_r1,20260827,fcfs,126.72275931170347,77.65014925373134,53.0,0.0,15.0,2.0,12.0,41.0,10.0,452.0,37883.11617631567,625.9378011611395,53.0484034393288,0.0
coder80_calibration_r1,20260827,fcfs,127.22275931170347,80.62328358208956,53.0,0.0,15.0,2.0,12.0,41.0,10.0,452.0,39086.389488860965,627.4410579139076,53.0484034393288,0.0
coder80_calibration_r1,20260827,fcfs,127.72275931170347,83.27402985074627,53.0,0.0,15.0,2.0,10.0,43.0,10.0,452.0,34974.65728997346,632.9901138852292,53.0484034393288,0.0
coder80_calibration_r1,20260827,fcfs,128.4545124764427,81.97731343283581,51.0,0.0,16.0,3.0,9.0,42.0,10.0,454.0,36182.13032789643,623.2844144928976,53.0484034393288,0.0
coder80_calibration_r1,20260827,fcfs,128.61065743046913,82.7844776119403,51.0,0.0,18.0,1.0,8.0,43.0,10.0,454.0,33854.14411579875,632.7716922887399,53.0484034393288,0.0
coder80_calibration_r1,20260827,fcfs,129.0,84.63522388059701,51.0,0.0,19.0,0.0,7.0,44.0,10.0,454.0,31227.753471514232,635.9501515033836,53.0484034393288,0.0
coder80_calibration_r1,20260827,fcfs,129.5,87.49611940298507,56.0,0.0,14.0,0.0,11.0,45.0,10.0,454.0,37645.21886713104,638.3019539780798,52.28546355253975,0.0
coder80_calibration_r1,20260827,fcfs,130.0,81.8865671641791,52.0,0.0,14.0,4.0,9.0,43.0,10.0,458.0,34271.04121092986,602.017116711213,52.28546355253975,0.0
coder80_calibration_r1,20260827,fcfs,130.83400333834734,81.94388059701492,51.0,0.0,17.0,2.0,6.0,45.0,10.0,459.0,33072.92987779026,634.4324116915836,52.28546355253975,0.0
coder80_calibration_r1,20260827,fcfs,131.4494894870833,84.30567164179105,51.0,0.0,18.0,1.0,3.0,48.0,10.0,459.0,24948.09408182903,644.129194446197,52.28546355253975,0.0
